$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$
0,0,1,0,1,0,1,1,0,2,77,4420.69238281,0,0,2,0,0,0
0,0,1,1,1,0,0,2,2,2,77,6853.9140625,0,0,0,0,2,0
0,0,1,0,1,0,0,0,0,1,76,3744.60546875,0,0,0,0,0,0
1,0,1,0,1,0,0,1,1,2,76,4824.47607422,0,0,0,0,2,0
0,0,1,1,1,0,1,2,1,2,76,6449.8515625,0,0,2,0,2,0
1,0,1,0,1,0,0,1,0,2,76,4024.51123047,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,76,6387.18261719,0,0,2,0,2,0
0,0,1,0,1,0,0,1,0,1,76,4323.89990234,0,0,0,0,0,0
0,0,1,0,1,0,1,2,0,2,76,4781.40380859,0,0,2,0,0,0
0,0,1,0,1,0,0,1,0,2,76,4024.51123047,0,0,0,0,0,0
0,0,1,1,1,0,0,2,1,2,76,6054.49121094,0,0,0,0,2,0
0,0,1,0,1,0,1,1,1,2,76,5219.83642578,0,0,2,0,2,0
0,0,1,0,1,0,1,1,1,1,76,5518.875,0,0,2,0,2,0
0,1,1,1,1,0,0,1,1,1,76,6853.90527344,0,0,0,0,2,0
0,1,1,0,1,0,0,1,1,1,76,5985.57421875,2,0,3,0,2,0
1,0,1,1,1,0,0,1,0,1,76,5192.34472656,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,1,76,5123.51611328,0,0,0,0,2,0
1,0,1,0,1,0,0,0,0,1,76,3744.60546875,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,1,76,4323.89990234,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,1,76,4719.26025391,0,0,2,0,0,0
0,1,1,0,1,0,1,1,0,1,76,5581.36523438,2,0,2,0,0,0
