$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
1,0,1,1,1,0,0,0,0,0,80,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,80,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,80,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,80,4998.83935547,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,80,4998.83984375,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,79,3998.84106445,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,1,1,79,3998.84179688,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,0,0,0,0,79,3998.84179688,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,0,0,0,0,79,3998.84179688,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,0,79,2998.84179688,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,1,1,1,1,79,4998.83935547,0,0,0,0,1,0,0,0,2,0,0
1,0,1,1,1,0,0,0,0,0,79,2998.84179688,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,2,2,2,79,4998.83886719,0,0,0,0,2,0,0,0,2,0,0
0,0,1,1,1,0,0,1,1,1,79,3998.84106445,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,1,78,3988.90307617,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1,78,2988.93481445,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,78,2988.93481445,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,1,1,78,3998.84399414,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,0,0,0,0,78,3998.84179688,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,1,1,1,1,78,3998.8425293,0,0,0,0,1,0,0,0,2,0,0
1,0,1,0,1,0,0,1,1,1,78,2998.8449707,0,0,0,0,0,0,0,0,2,0,0
0,0,1,1,1,0,0,1,0,0,78,2998.84399414,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,1,1,2,78,3988.93261719,0,0,0,0,2,0,0,0,2,0,0
1,0,1,1,1,0,0,1,1,1,78,3998.84106445,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,78,1998.84509277,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,78,2998.84179688,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,1,1,2,78,3988.47338867,0,0,0,0,0,0,0,0,2,0,0
1,0,1,1,1,0,0,0,0,0,78,2998.84179688,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,1,78,3988.90307617,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,1,0,0,78,2998.84399414,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,0,0,0,0,78,3998.84179688,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,0,78,2998.8449707,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,78,4998.83837891,0,0,0,0,2,0,0,0,2,0,0
0,0,1,1,1,0,1,1,0,0,78,2998.84399414,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,1,1,1,78,2998.8449707,0,0,0,0,2,0,0,0,2,0,0
0,0,1,1,1,0,1,1,1,1,78,3998.84179688,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,1,1,0,0,78,3998.84399414,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,2,78,3988.47338867,0,0,0,0,0,0,0,0,2,0,0
0,0,1,0,1,0,0,1,1,1,78,2998.8449707,0,0,0,0,0,0,0,0,2,0,0
0,0,1,0,1,0,1,2,2,2,78,3998.8425293,0,0,0,0,2,0,0,0,2,0,0
0,0,1,1,1,0,0,1,1,1,78,3998.84106445,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,1,1,1,2,78,4986.51220703,0,0,0,0,1,0,0,0,2,0,0
0,1,1,1,1,0,1,1,1,1,78,4998.83886719,0,0,0,0,1,0,0,0,2,0,0
0,1,1,0,1,0,0,0,0,0,78,2998.8449707,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,78,1998.84509277,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,1,2,77,4985.98291016,0,0,0,0,1,0,0,0,2,0,0
0,0,1,1,1,0,0,1,0,0,77,2998.84399414,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,1,1,1,77,2998.8449707,0,0,0,0,0,0,0,0,2,0,0
1,1,1,0,1,0,0,0,0,0,77,2998.8449707,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,1,1,1,77,2998.8449707,0,0,0,0,2,0,0,0,2,0,0
1,0,1,1,1,0,0,1,0,0,77,2998.84399414,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,1,77,2988.93481445,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,0,0,77,3998.84399414,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,1,77,3988.89672852,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,0,77,1998.8458252,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,1,1,2,77,3988.46850586,0,0,0,0,0,0,0,0,2,0,0
0,0,1,0,1,0,0,1,1,2,77,3988.46850586,0,0,0,0,0,0,0,0,2,0,0
0,1,1,0,1,0,1,1,0,1,77,3988.93505859,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,2,1,1,77,3998.84399414,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,1,1,1,1,77,3998.84204102,0,0,0,0,1,0,0,0,2,0,0
0,1,1,0,1,0,0,0,0,1,77,3988.89672852,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,77,4998.83837891,0,0,0,0,1,0,0,0,2,0,0
1,1,1,1,1,0,0,0,0,0,77,3998.84179688,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,1,0,1,77,2988.93823242,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,77,3998.84106445,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,1,1,2,77,3988.93212891,0,0,0,0,2,0,0,0,2,0,0
0,0,1,0,1,0,0,1,1,1,77,2998.8449707,0,0,0,0,0,0,0,0,2,0,0
0,1,1,0,1,0,0,0,0,0,77,2998.8449707,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,0,77,2998.84399414,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,0,1,77,2988.93823242,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,77,2988.93481445,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,2,1,2,77,3988.93505859,0,0,0,0,2,0,0,0,2,0,0
0,0,1,0,1,0,0,1,0,0,77,1998.8458252,0,0,0,0,0,0,0,0,0,0,0
