$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
1,0,1,1,1,0,0,1,1,1,73,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,73,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,73,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,73,9732.23828125,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,73,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,73,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,73,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,73,7818.24560547,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,72,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,72,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,72,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,72,7817.48779297,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,72,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,72,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,72,9731.48046875,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,72,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,72,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,72,9731.08496094,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,72,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,71,9729.98828125,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,71,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,71,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,71,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,71,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,71,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,71,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,71,9730.38183594,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,71,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,71,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,71,7816.39111328,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,70,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,70,9728.76269531,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,70,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,70,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,70,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,70,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,70,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,70,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,70,9728.37109375,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,70,7814.77392578,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,70,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,69,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,69,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,69,9726.32324219,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,69,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,69,7812.33642578,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,69,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,69,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,69,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,69,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,69,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,69,9725.93359375,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,68,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,68,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,68,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,68,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,68,7808.56494141,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,68,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,68,9722.54394531,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,68,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,68,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,68,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,68,9722.16210938,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,67,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,67,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,67,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,67,9716.14257812,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,67,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,67,7802.54541016,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,67,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,67,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,67,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,67,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,67,9716.52050781,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,66,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,66,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,66,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,66,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,66,7792.63134766,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,66,9706.59863281,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,66,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,66,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
